s,sLabel,sAltLabel,st,stLabel,rp,rpLabel,o,oLabel,oAltLabel,ot,otLabel
http://www.wikidata.org/entity/Q83872271,COVID-19 pandemic in mainland China,"Chinese 2019–20 coronavirus outbreak, Chinese COVID-19 outbreak, COVID-19 outbreak in China, 2019-20 coronavirus outbreak in mainland China, 2019-20 coronavirus pandemic in mainland China, 2019–20 coronavirus outbreak in mainland China, 2019–20 coronavirus pandemic in mainland China, 2020 coronavirus outbreak in mainland China, 2020 coronavirus pandemic in mainland China, Chinese coronavirus outbreak",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q148,People's Republic of China,"China, CHN, cn, CN, 🇨🇳, Communist China, PR China, PRC",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q89923910,2020 COVID-19 pandemic in Easter Island,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q298,Chile,"CHI, cl, 🇨🇱, Republic of Chile, Republica de Chile, República de Chile",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q89923910,2020 COVID-19 pandemic in Easter Island,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q89923910,2020 COVID-19 pandemic in Easter Island,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q87191204,2020 COVID-19 pandemic in Chile,"coronavirus Chile, Chile 2019-20 pandevirus coronade6, Pandemia de Chile COVID-19, Pandemia de coronavirus 2019-20 en Chile, Pandemia de coronavirus 2019-2020 en Chile, Pandemia de COVID-19 en Chile",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q419,Peru,"pe, 🇵🇪, Republic of Peru, Republica del Peru, República del Perú",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q419,Peru,"pe, 🇵🇪, Republic of Peru, Republica del Peru, República del Perú",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q419,Peru,"pe, 🇵🇪, Republic of Peru, Republica del Peru, República del Perú",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q419,Peru,"pe, 🇵🇪, Republic of Peru, Republica del Peru, República del Perú",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q82069695,SARS-CoV-2,"NCP, Corona, 2019-nCoV, Coronavirus, 2019 nCoV, 2019nCoV, Chinese coronavirus, nCoV-2019, nCoV2019, Novel coronavirus (2019-nCoV), Severe acute respiratory syndrome coronavirus 2, Wuhan coronavirus, Wuhan seafood market pneumonia virus, novel coronavirus, SARS-CoV2, Wuhan virus, Corona virus, Severe acute respiratory syndrome-related coronavirus 2, COVID-19 virus, Acute respiratory syndrome coronavirus 2",http://www.wikidata.org/entity/Q855769,strain
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q82069695,SARS-CoV-2,"NCP, Corona, 2019-nCoV, Coronavirus, 2019 nCoV, 2019nCoV, Chinese coronavirus, nCoV-2019, nCoV2019, Novel coronavirus (2019-nCoV), Severe acute respiratory syndrome coronavirus 2, Wuhan coronavirus, Wuhan seafood market pneumonia virus, novel coronavirus, SARS-CoV2, Wuhan virus, Corona virus, Severe acute respiratory syndrome-related coronavirus 2, COVID-19 virus, Acute respiratory syndrome coronavirus 2",http://www.wikidata.org/entity/Q75913269,group or class of strains
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86694744,COVID-19 pandemic in South America,2020 coronavirus outbreak in South America,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P910,topic's main category,http://www.wikidata.org/entity/Q95215064,Category:COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q4167836,Wikimedia category
http://www.wikidata.org/entity/Q83872271,COVID-19 pandemic in mainland China,"Chinese 2019–20 coronavirus outbreak, Chinese COVID-19 outbreak, COVID-19 outbreak in China, 2019-20 coronavirus outbreak in mainland China, 2019-20 coronavirus pandemic in mainland China, 2019–20 coronavirus outbreak in mainland China, 2019–20 coronavirus pandemic in mainland China, 2020 coronavirus outbreak in mainland China, 2020 coronavirus pandemic in mainland China, Chinese coronavirus outbreak",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P7867,category for maps,http://www.wikidata.org/entity/Q85228951,Category:Maps about the COVID-19 pandemic in China,,http://www.wikidata.org/entity/Q4167836,Wikimedia category
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q87783399,2020 Peru COVID-19 lockdown,Quarantine in Peru,http://www.wikidata.org/entity/Q182899,quarantine
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q87783399,2020 Peru COVID-19 lockdown,Quarantine in Peru,http://www.wikidata.org/entity/Q6665312,lockdown
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93668096,2020 Peru COVID-19 closing of educational institutions,,http://www.wikidata.org/entity/Q88323877,closing of educational institutions
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93668103,2020 Peru COVID-19 travel ban,,http://www.wikidata.org/entity/Q88761394,travel ban
http://www.wikidata.org/entity/Q87587763,COVID-19 pandemic in Peru,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93668108,2020 Peru COVID-19 curfew,,http://www.wikidata.org/entity/Q223625,curfew
http://www.wikidata.org/entity/Q83872271,COVID-19 pandemic in mainland China,"Chinese 2019–20 coronavirus outbreak, Chinese COVID-19 outbreak, COVID-19 outbreak in China, 2019-20 coronavirus outbreak in mainland China, 2019-20 coronavirus pandemic in mainland China, 2019–20 coronavirus outbreak in mainland China, 2019–20 coronavirus pandemic in mainland China, 2020 coronavirus outbreak in mainland China, 2020 coronavirus pandemic in mainland China, Chinese coronavirus outbreak",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P1542,has effect,http://www.wikidata.org/entity/Q83554667,2020 Hubei lockdowns,"2020 Hubei lockdown, 2020 Wuhan lockdown",http://www.wikidata.org/entity/Q182899,quarantine
http://www.wikidata.org/entity/Q83872271,COVID-19 pandemic in mainland China,"Chinese 2019–20 coronavirus outbreak, Chinese COVID-19 outbreak, COVID-19 outbreak in China, 2019-20 coronavirus outbreak in mainland China, 2019-20 coronavirus pandemic in mainland China, 2019–20 coronavirus outbreak in mainland China, 2019–20 coronavirus pandemic in mainland China, 2020 coronavirus outbreak in mainland China, 2020 coronavirus pandemic in mainland China, Chinese coronavirus outbreak",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P1542,has effect,http://www.wikidata.org/entity/Q83554667,2020 Hubei lockdowns,"2020 Hubei lockdown, 2020 Wuhan lockdown",http://www.wikidata.org/entity/Q621608,ban
http://www.wikidata.org/entity/Q83872271,COVID-19 pandemic in mainland China,"Chinese 2019–20 coronavirus outbreak, Chinese COVID-19 outbreak, COVID-19 outbreak in China, 2019-20 coronavirus outbreak in mainland China, 2019-20 coronavirus pandemic in mainland China, 2019–20 coronavirus outbreak in mainland China, 2019–20 coronavirus pandemic in mainland China, 2020 coronavirus outbreak in mainland China, 2020 coronavirus pandemic in mainland China, Chinese coronavirus outbreak",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P1542,has effect,http://www.wikidata.org/entity/Q83554667,2020 Hubei lockdowns,"2020 Hubei lockdown, 2020 Wuhan lockdown",http://www.wikidata.org/entity/Q1190554,occurrence
http://www.wikidata.org/entity/Q83872271,COVID-19 pandemic in mainland China,"Chinese 2019–20 coronavirus outbreak, Chinese COVID-19 outbreak, COVID-19 outbreak in China, 2019-20 coronavirus outbreak in mainland China, 2019-20 coronavirus pandemic in mainland China, 2019–20 coronavirus outbreak in mainland China, 2019–20 coronavirus pandemic in mainland China, 2020 coronavirus outbreak in mainland China, 2020 coronavirus pandemic in mainland China, Chinese coronavirus outbreak",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P1542,has effect,http://www.wikidata.org/entity/Q83554667,2020 Hubei lockdowns,"2020 Hubei lockdown, 2020 Wuhan lockdown",http://www.wikidata.org/entity/Q6665312,lockdown
http://www.wikidata.org/entity/Q83872271,COVID-19 pandemic in mainland China,"Chinese 2019–20 coronavirus outbreak, Chinese COVID-19 outbreak, COVID-19 outbreak in China, 2019-20 coronavirus outbreak in mainland China, 2019-20 coronavirus pandemic in mainland China, 2019–20 coronavirus outbreak in mainland China, 2019–20 coronavirus pandemic in mainland China, 2020 coronavirus outbreak in mainland China, 2020 coronavirus pandemic in mainland China, Chinese coronavirus outbreak",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P1424,topic's main template,http://www.wikidata.org/entity/Q89759576,Template:COVID-19 pandemic in mainland China,,http://www.wikidata.org/entity/Q11753321,Wikimedia navigational template
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q733,Paraguay,"py, Heart of South America, 🇵🇾, Republic of Paraguay",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q733,Paraguay,"py, Heart of South America, 🇵🇾, Republic of Paraguay",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q733,Paraguay,"py, Heart of South America, 🇵🇾, Republic of Paraguay",http://www.wikidata.org/entity/Q123480,landlocked country
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q733,Paraguay,"py, Heart of South America, 🇵🇾, Republic of Paraguay",http://www.wikidata.org/entity/Q123480,landlocked country
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q733,Paraguay,"py, Heart of South America, 🇵🇾, Republic of Paraguay",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q733,Paraguay,"py, Heart of South America, 🇵🇾, Republic of Paraguay",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87589123,2020 COVID-19 pandemic in Paraguay,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86694744,COVID-19 pandemic in South America,2020 coronavirus outbreak in South America,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87651970,2020 COVID-19 pandemic in Guinea,2020 coronavirus outbreak in Guinea,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P495,country of origin,http://www.wikidata.org/entity/Q142,France,"La France, FRA, FR, French Republic, fr, Republic of France, République française",http://www.wikidata.org/entity/Q7270,republic
